rental_id;car_id;checkin_type;state;delay_at_checkout_in_minutes;previous_ended_rental_id;time_delta_with_previous_rental_in_minutes
548697;389033;mobile;ended;-4;;
548745;399667;mobile;ended;152;;
548802;311707;connect;ended;32;;
548968;372609;mobile;ended;5;;
549024;302052;mobile;ended;45;;
549065;390159;mobile;ended;50;;
549116;356203;mobile;ended;-110;538281;150
549205;403819;mobile;ended;78;;
549247;363387;mobile;ended;-65;;
549311;412122;mobile;ended;49;;
549457;407389;mobile;ended;-588;;
549480;325695;mobile;ended;184;;
549695;368506;mobile;ended;130;;
549723;370265;mobile;ended;104;;
549908;284054;mobile;ended;-3;;
550106;331284;mobile;ended;8703;;
550163;379908;mobile;ended;148;;
550208;264277;mobile;ended;-49;;
550222;224111;mobile;ended;171;;
550274;393227;mobile;ended;1427;;
550325;342208;mobile;ended;-74;;
550413;356551;connect;ended;22;;
550561;358082;connect;ended;-47;;
550759;393083;mobile;canceled;;;
550852;300469;mobile;ended;13;;
550901;391748;mobile;canceled;;;
550933;390702;connect;canceled;;;
550939;252034;mobile;ended;86;;
551065;358335;mobile;ended;745;;
551191;341840;mobile;canceled;;;
551235;338490;mobile;ended;;;
551249;270091;mobile;ended;74;546357;60
551408;390734;mobile;ended;9;;
551437;337904;mobile;ended;9;;
551528;404672;mobile;ended;-69;;
551543;393083;mobile;ended;25;;
551740;312878;mobile;canceled;;;
551752;246742;mobile;canceled;;;
551758;333753;mobile;ended;0;;
551919;322943;mobile;ended;-25;;
552273;371542;mobile;ended;;;
552292;387107;connect;ended;17;;
552313;410218;mobile;canceled;;;
552332;404774;mobile;ended;-32;;
552500;338969;connect;ended;-174;;
552624;216576;connect;canceled;;523194;630
552661;290109;mobile;canceled;;;
552673;406551;connect;canceled;;;
552676;395852;mobile;ended;-16;;
552717;379889;mobile;ended;19;;
553098;338465;mobile;canceled;;;
553108;407389;mobile;ended;11;;
553132;401508;connect;ended;36;;
553179;394400;connect;ended;75;;
553215;349142;mobile;ended;-46;;
553279;349678;connect;canceled;;;
553371;359880;connect;ended;735;;
553373;395735;mobile;ended;-36;;
553384;326201;mobile;ended;18;;
553450;333553;connect;ended;37;;
553471;400024;mobile;ended;;;
553542;248238;mobile;ended;-32;;
553576;365796;mobile;ended;;;
553664;377219;connect;ended;-6;;
542419;393729;mobile;ended;69;;
542446;388206;mobile;ended;4;;
542452;365148;mobile;ended;-150;;
542472;181983;mobile;canceled;;;
542511;345701;mobile;ended;-317;;
542586;389147;mobile;ended;-104;;
542595;409615;mobile;ended;42;;
542663;217417;mobile;ended;10;;
542731;199360;mobile;ended;-23;;
542924;345911;mobile;ended;;;
543339;392055;mobile;ended;-120;;
543370;380513;mobile;ended;-38;;
543384;410571;mobile;ended;;;
543416;367948;mobile;canceled;;;
543442;400150;mobile;ended;3;;
543487;366071;mobile;ended;107;;
543494;354605;mobile;ended;1002;;
543588;374698;mobile;ended;-59;;
543626;392882;mobile;ended;-148;;
543663;398877;mobile;ended;55;;
543850;262344;connect;ended;51;541998;210
544035;408179;mobile;ended;-58;;
544099;362187;connect;ended;39;;
544264;393935;mobile;ended;33;;
544342;358438;mobile;ended;-10;;
544343;177000;mobile;canceled;;;
544449;408830;mobile;canceled;;;
544526;392633;mobile;ended;-20;;
544535;404719;mobile;ended;175;;
544606;403716;mobile;ended;;;
544688;362531;connect;ended;334;;
544710;399951;mobile;ended;222;;
544733;406528;mobile;canceled;;;
544978;409055;mobile;ended;-33;;
545056;290987;mobile;ended;167;;
545093;408112;mobile;ended;-105;;
545136;285241;connect;ended;-923;;
545403;403249;connect;ended;-100;;
545418;411207;mobile;ended;-420;;
545421;300505;connect;ended;-123;;
545502;365209;mobile;ended;-102;;
545510;329839;mobile;ended;6;;
545622;350149;mobile;ended;105;;
545649;358225;mobile;ended;-157;;
545730;271806;connect;ended;-231;;
548300;393950;mobile;ended;-118;;
548306;393968;connect;ended;27;;
548325;403206;mobile;ended;-30;;
548421;296227;mobile;ended;60;;
548490;342719;mobile;ended;;546060;60
548499;334118;mobile;canceled;;;
548521;310219;connect;ended;;545345;120
548617;309965;mobile;canceled;;;
548625;331714;mobile;ended;159;;
548648;404070;mobile;canceled;;;
548694;408883;mobile;ended;20;;
548726;397569;connect;ended;-111;546439;60
548733;218137;mobile;ended;;;
548795;347873;connect;canceled;;;
548826;389094;mobile;ended;83;;
548883;402661;mobile;ended;549;;
548893;389994;mobile;ended;-86;;
548908;381461;mobile;ended;338;;
549145;307227;mobile;canceled;;;
549154;360289;mobile;ended;-322;;
549194;406831;mobile;ended;90;;
549316;259392;mobile;ended;-43;;
549349;410109;mobile;canceled;;;
549468;185218;mobile;ended;;;
549505;412295;mobile;ended;46;;
549598;408445;mobile;canceled;;;
549653;201627;mobile;ended;179;;
549719;314307;mobile;ended;-25;;
549813;375126;connect;ended;-58;;
549822;409411;mobile;ended;-20;;
549859;394305;mobile;ended;8;;
549884;356434;mobile;ended;-8;;
549951;394948;mobile;ended;73;;
549973;316817;mobile;ended;-92;;
549991;399666;mobile;ended;-43;;
550186;410402;mobile;ended;21;;
550237;341431;mobile;ended;382;;
550258;400333;mobile;ended;-297;;
550263;367024;mobile;ended;2;;
550264;330652;mobile;ended;26;;
550272;386322;mobile;ended;11;;
550273;410876;mobile;ended;3;;
550355;392842;mobile;ended;545;;
550415;372924;mobile;ended;144;;
550445;404986;mobile;ended;136;;
550465;182600;mobile;ended;7;;
550491;181236;mobile;ended;47;;
550524;387753;connect;ended;-132;;
550548;331207;mobile;ended;-842;;
550638;394299;mobile;ended;85;;
550688;406825;mobile;ended;3560;;
550717;377119;connect;ended;59;545344;30
550720;314605;mobile;ended;-14;;
543662;399886;mobile;ended;25;;
543673;404337;mobile;ended;41;;
543690;387614;mobile;ended;235;541885;300
543795;393107;mobile;ended;34;;
543826;331838;mobile;ended;-86;;
543842;377496;mobile;ended;-6;;
543851;304068;mobile;ended;12;;
543893;392479;mobile;ended;11;;
543989;397599;mobile;ended;-13;;
544350;373893;connect;ended;-43;;
544431;242626;mobile;canceled;;;
544460;352749;mobile;ended;1089;;
544481;262005;mobile;ended;187;;
544517;346749;mobile;ended;242;;
544615;407897;mobile;canceled;;;
544660;369781;connect;canceled;;;
544811;398586;connect;ended;50;;
544882;267904;mobile;ended;-5;;
544908;265664;connect;ended;-961;540077;690
544956;277314;mobile;ended;45;;
545097;404187;mobile;ended;;;
545120;305658;mobile;ended;23;;
545174;358881;mobile;canceled;;;
545218;337898;mobile;ended;736;;
545255;190060;mobile;ended;-853;;
545308;409467;mobile;ended;-26;;
545316;389966;mobile;canceled;;;
545378;407432;connect;ended;3;;
545566;380345;mobile;ended;-66;;
545574;387107;connect;ended;4;;
545575;408302;mobile;ended;330;;
545682;281955;mobile;ended;-44;;
545703;336554;mobile;ended;2365;;
545755;410896;mobile;ended;-32;;
545822;307364;connect;ended;26;;
545832;311943;mobile;ended;47;;
545837;389361;mobile;ended;;;
545893;319225;connect;ended;-803;;
546161;393676;mobile;canceled;;;
546198;404219;mobile;ended;46;;
546217;341037;mobile;ended;-113;;
546317;179573;mobile;ended;1484;;
546332;214635;connect;ended;31;547177;0
546361;404493;mobile;ended;56;;
546372;410500;mobile;ended;-4;;
546572;405257;mobile;ended;19;;
546707;335276;connect;canceled;;545768;0
546797;323777;mobile;canceled;;;
546883;409910;mobile;ended;-42;;
546889;303652;mobile;ended;79;546472;390
546954;350705;mobile;ended;-47;548000;90
546990;362848;mobile;ended;181;;
547169;374356;mobile;ended;-88;;
547189;305155;connect;ended;18;;
547202;407334;mobile;canceled;;;
547242;387830;mobile;canceled;;;
547284;298388;mobile;ended;80;;
548255;182354;mobile;ended;252;;
548339;295105;connect;ended;70;;
548341;394024;mobile;ended;58;;
548385;377312;mobile;ended;341;;
548506;360520;mobile;ended;-23;;
548517;228582;mobile;ended;157;;
548639;343315;mobile;canceled;;;
548725;355383;connect;ended;10;;
548855;316042;connect;ended;-10;;
548911;369912;mobile;ended;2;;
549073;409906;mobile;ended;19;;
549114;412219;mobile;ended;-12;;
549212;344576;mobile;ended;17;549196;120
549235;402353;mobile;ended;;;
549277;387223;mobile;ended;57;546350;30
549317;303541;mobile;ended;174;;
549428;393486;mobile;ended;66;;
549461;305876;mobile;ended;17;523875;0
549519;339149;connect;canceled;;;
549548;366199;connect;ended;-30;;
549569;347996;mobile;ended;118;;
549585;290567;mobile;ended;-592;;
549763;374400;mobile;canceled;;;
549793;303749;connect;ended;31;;
549876;357651;mobile;ended;116;;
549879;348555;mobile;ended;7;;
550021;372878;mobile;ended;101;;
550032;360299;connect;ended;10;;
550037;341032;mobile;canceled;;;
550043;394950;mobile;ended;-30;;
550062;282666;mobile;canceled;;;
550187;381739;mobile;ended;3;;
550194;405179;mobile;ended;-33;;
550241;380479;mobile;ended;-99;;
550255;350873;connect;canceled;;559401;240
550285;372115;mobile;ended;-31;;
550351;355086;mobile;ended;5;;
550356;404370;mobile;ended;1355;;
550376;310518;mobile;ended;11;;
550454;405924;mobile;ended;5;;
550482;410146;mobile;canceled;;;
550536;370795;mobile;ended;40;;
550573;270141;mobile;ended;-80;;
550596;370110;mobile;ended;653;;
550617;402926;mobile;canceled;;;
550683;411846;mobile;canceled;;548701;180
550719;312603;connect;ended;;;
550755;246829;mobile;ended;-35;;
550822;317378;connect;ended;;;
550941;402993;mobile;ended;-233;;
551072;387800;mobile;ended;70;;
551169;405005;connect;ended;58;544486;0
551175;318072;mobile;canceled;;;
551193;296021;connect;ended;-122;;
551248;403349;mobile;ended;1202;;
551320;410826;mobile;ended;116;;
551492;304392;connect;ended;-17;;
551536;409801;mobile;ended;-13;;
551580;389498;mobile;ended;-75;;
551587;265239;connect;ended;12;;
551610;392882;mobile;ended;16;;
551621;265239;connect;ended;20;;
551675;313308;mobile;ended;-31;;
551879;227330;mobile;ended;3;;
552000;369047;mobile;canceled;;;
552071;409569;mobile;ended;-15;;
552225;363124;mobile;ended;90;;
552359;304775;connect;ended;-118;;
552474;373547;mobile;ended;-153;;
552498;401343;mobile;ended;126;;
552606;336902;mobile;ended;-90;533303;600
552616;412021;mobile;ended;16;;
552652;311841;mobile;ended;83;;
552748;336902;mobile;ended;;;
552782;361482;mobile;ended;-4;;
552856;389836;mobile;ended;187;;
552869;412539;mobile;ended;725;;
552980;412590;mobile;ended;86;;
553008;339607;mobile;ended;64;;
553072;356558;mobile;canceled;;;
553187;347699;mobile;canceled;;;
553218;380859;mobile;ended;-30;;
553242;383104;mobile;ended;19;;
553320;400886;mobile;ended;-1414;;
553426;388771;mobile;ended;177;;
553469;390299;mobile;ended;4;;
553551;411464;mobile;ended;8;;
553595;388206;mobile;ended;-24;513941;570
553717;216148;connect;ended;-46;;
553772;374057;mobile;ended;4;;
553812;387958;mobile;canceled;;;
553889;356758;mobile;ended;23;543278;540
553904;339475;mobile;ended;4;;
553937;262187;connect;ended;26;;
554024;407295;mobile;ended;81;;
554061;409690;mobile;ended;1589;;
554105;408983;mobile;ended;27;;
554204;410255;connect;ended;-117;;
554215;401390;mobile;ended;77;;
554268;250163;mobile;ended;108;;
554296;184917;mobile;ended;;;
554316;374690;mobile;ended;-41;;
554345;407389;mobile;ended;16;;
554440;399524;connect;ended;-44;;
554473;301367;mobile;ended;6;;
554498;248889;connect;ended;-18;559060;720
554558;381123;mobile;ended;-13;;
554574;309912;mobile;ended;-13;;
554647;307227;mobile;ended;-2;;
554651;311707;connect;ended;-5;;
554704;309209;connect;ended;-21;;
554725;406388;mobile;ended;-28;;
554882;411421;mobile;ended;-33;;
554909;403945;mobile;ended;9;;
555002;400181;mobile;ended;6;;
555106;367675;mobile;ended;1289;;
555329;289005;mobile;ended;-129;;
555530;397466;mobile;ended;-40;;
555615;340616;connect;canceled;;;
555622;347873;connect;ended;-154;;
555668;398733;mobile;ended;17;;
555736;403040;mobile;canceled;;;
555843;408208;mobile;ended;;;
555857;401088;mobile;ended;36;552180;60
556037;331417;mobile;ended;140;;
556058;371539;connect;ended;2;;
556089;413753;mobile;ended;;;
556170;270091;mobile;ended;-57;;
556203;390068;mobile;ended;169;;
556422;295200;mobile;ended;20;;
556424;386211;mobile;ended;-11;;
556629;325301;mobile;canceled;;;
556712;411377;mobile;ended;4;;
556740;310681;connect;ended;-74;;
556840;293094;mobile;ended;2;;
553331;397387;mobile;ended;67;;
553458;175612;mobile;canceled;;;
553524;351787;mobile;ended;82;;
553611;334901;mobile;canceled;;;
553695;407717;mobile;ended;-59;;
553736;357612;mobile;ended;16;;
553739;322614;mobile;ended;-173;;
553891;383344;connect;ended;-27;;
553899;387318;mobile;ended;316;;
554011;373582;mobile;ended;-11;;
554023;350521;mobile;ended;647;;
554038;403558;mobile;ended;45;;
554079;307439;mobile;ended;379;;
554178;385625;connect;ended;-35;;
554210;347612;mobile;ended;58;;
554219;413190;mobile;canceled;;;
554372;409595;mobile;ended;-10;;
554384;384983;mobile;ended;69;;
554425;364411;mobile;ended;105;557974;600
554537;378844;mobile;ended;;;
554568;380785;mobile;ended;95;;
554687;305664;mobile;ended;;;
554736;274586;mobile;ended;58;;
554844;406475;mobile;ended;11;;
554951;396521;mobile;ended;7;;
555020;397698;connect;canceled;;;
555031;351319;mobile;canceled;;;
555076;369845;mobile;ended;-22;553278;690
555119;408776;mobile;ended;-52;;
555149;364907;mobile;ended;-125;;
555153;322016;connect;canceled;;;
555210;355549;mobile;ended;93;;
555246;285106;mobile;ended;29;;
555261;213445;mobile;ended;1178;;
555294;378003;connect;canceled;;;
555326;314069;mobile;ended;;;
555354;293910;mobile;ended;-713;;
555365;282577;mobile;ended;432;;
555388;362255;mobile;ended;36;531363;660
555447;366025;mobile;ended;-1421;;
555526;380479;mobile;ended;52;;
555628;405180;mobile;ended;;;
555656;394285;mobile;ended;0;;
555791;413168;mobile;ended;5;;
555855;359021;mobile;ended;-5;;
555950;364160;connect;ended;27;550502;120
555979;337219;connect;ended;-111;;
556094;407426;mobile;ended;;;
556138;374110;mobile;ended;239;;
556178;386961;mobile;canceled;;;
556229;412996;mobile;ended;;;
556388;406388;mobile;ended;85;;
556508;412539;mobile;ended;-51;;
556518;367210;mobile;ended;;;
556562;187788;mobile;canceled;;;
556617;317237;mobile;ended;185;;
556646;406690;mobile;ended;;;
556797;282208;mobile;ended;47;;
556823;404469;mobile;ended;44;;
556835;378072;connect;ended;77;;
556881;375892;mobile;ended;-15;;
556886;174623;mobile;ended;4;;
556933;291932;connect;ended;-23;559594;60
556961;344560;mobile;ended;-2;;
556998;222819;mobile;ended;42;557193;660
557040;370725;mobile;ended;-15;;
557047;350385;mobile;ended;55;;
557154;334828;mobile;ended;11;;
557180;337235;mobile;ended;4;;
557370;383660;mobile;ended;2;;
557428;325301;mobile;ended;63;;
557439;412623;mobile;ended;64;;
557505;389836;mobile;canceled;;;
557513;371890;mobile;ended;-264;;
557548;411002;mobile;ended;-43;;
557740;311664;connect;ended;86;;
557763;391082;mobile;ended;124;;
557810;349019;mobile;ended;25;;
557811;366204;mobile;ended;-55;;
557824;384837;mobile;ended;48;;
557885;318879;mobile;ended;942;;
557921;207740;mobile;ended;21;;
557949;380038;mobile;ended;120;;
558165;362199;connect;ended;141;;
558171;216701;mobile;ended;131;;
558185;401869;connect;ended;-9;556469;510
558256;412439;mobile;ended;229;;
558285;396528;mobile;canceled;;;
558330;393140;mobile;ended;97;;
558417;406793;mobile;ended;-44;;
558422;342228;mobile;ended;95;;
558587;209547;mobile;ended;13;;
558705;411166;mobile;ended;-1;;
558725;358567;connect;canceled;;;
559192;377929;mobile;ended;237;;
559215;307579;mobile;ended;147;;
559256;181469;mobile;ended;-74;;
559297;339607;mobile;ended;91;;
559440;409863;mobile;ended;151;;
559461;320670;mobile;ended;6;;
559485;254177;mobile;ended;32;;
559533;159250;mobile;ended;142;;
559546;392169;mobile;ended;28;;
559628;403180;mobile;ended;15;;
559641;414230;mobile;ended;18;;
559864;379244;mobile;ended;15;;
559891;290831;mobile;canceled;;;
559898;362187;connect;ended;-8;556725;240
559912;385273;mobile;ended;-57;;
559930;356681;mobile;canceled;;;
559935;409750;mobile;ended;60;562535;660
559937;413351;mobile;canceled;;;
559958;374360;connect;ended;-132;;
560046;348725;mobile;ended;-62;;
560050;414329;mobile;canceled;;;
560060;176702;connect;canceled;;;
560253;295102;mobile;ended;387;;
560355;226848;mobile;ended;47;;
560371;414091;mobile;ended;;;
560417;411002;mobile;ended;44;;
560526;377509;mobile;ended;55;;
560534;356317;mobile;ended;1;;
560596;377339;mobile;ended;;;
560655;303517;mobile;ended;-75;;
560698;385303;connect;ended;5;;
560737;189142;mobile;ended;79;;
560770;289499;mobile;ended;450;;
560962;349458;mobile;ended;256;;
561104;334118;mobile;canceled;;;
561139;389935;connect;ended;-88;;
561144;413185;connect;ended;4;;
561257;411002;mobile;canceled;;;
561321;404806;mobile;canceled;;;
561422;354945;mobile;ended;-46;;
561464;404493;mobile;canceled;;;
561485;374360;connect;ended;-13;;
561600;372500;mobile;ended;12;;
561673;414422;mobile;ended;24;;
561735;345435;mobile;ended;-76;;
561775;385625;connect;ended;-1;;
561793;311707;connect;ended;-116;;
561814;190055;mobile;canceled;;;
561876;405005;connect;ended;-476;;
561971;397838;mobile;ended;-2421;;
562250;279369;mobile;ended;-9;;
562255;395852;mobile;ended;31;;
562277;409595;mobile;ended;15;;
562305;254286;mobile;ended;6;;
562494;388685;mobile;ended;-28;;
562571;317770;connect;ended;-63;;
562604;395922;mobile;ended;680;;
562634;411865;mobile;canceled;;;
562635;392055;mobile;ended;-22;;
562694;310627;mobile;ended;-7;;
562719;413558;mobile;canceled;;;
562801;312351;connect;ended;41;;
562813;408214;mobile;ended;105;;
562888;398572;mobile;ended;-590;;
563052;399182;mobile;canceled;;;
563059;216576;connect;ended;-24;;
563143;385947;mobile;ended;25;;
563353;326551;connect;ended;8;;
563386;351266;mobile;ended;29;;
563404;241590;mobile;ended;49;;
563518;395204;connect;ended;-13;;
563790;398586;connect;ended;-149;565280;600
563876;371632;connect;ended;-59;;
563909;354493;mobile;ended;-16;;
563990;289793;mobile;ended;35;;
563996;370501;mobile;canceled;;;
564073;368803;mobile;canceled;;;
564126;310636;connect;ended;-77;;
564181;403696;mobile;ended;;;
564244;377594;mobile;canceled;;562153;180
564323;390479;mobile;ended;-22;;
564332;412835;mobile;canceled;;;
564370;402566;mobile;ended;-75;;
564402;387800;mobile;canceled;;;
564465;268771;mobile;ended;;;
564530;214435;mobile;ended;44;;
564534;245338;mobile;ended;703;;
564633;409279;mobile;canceled;;;
564643;413881;mobile;ended;101;;
564667;415076;mobile;ended;13;;
564703;385629;connect;ended;-28;564926;180
564980;341037;connect;canceled;;562653;510
565006;414230;mobile;ended;26;567764;720
565007;362507;connect;ended;35;567477;720
565176;410471;mobile;ended;-22;;
565338;363133;connect;ended;-35;;
565410;371144;mobile;ended;-209;;
565741;341136;mobile;ended;10;;
565773;305489;mobile;ended;928;;
566095;414644;mobile;ended;22;;
566229;264457;mobile;ended;242;;
566251;399809;mobile;ended;173;;
556854;264348;mobile;ended;32;;
556868;308414;mobile;ended;4;;
556926;306435;mobile;ended;;;
556977;304157;mobile;ended;-57;;
557010;380700;connect;ended;-196;;
557055;410939;connect;ended;-20;;
557093;351162;connect;ended;-37;;
557269;390590;connect;ended;2;;
557313;413865;mobile;ended;-2;;
557333;410887;mobile;ended;77;550290;300
557397;359998;mobile;ended;-333;;
557449;375908;mobile;ended;-49;;
557565;373605;mobile;ended;10;;
557715;412515;mobile;ended;-13;;
557839;382821;connect;ended;20;;
557846;409748;mobile;ended;143;;
558074;350769;mobile;ended;-25;;
558102;404789;mobile;ended;-2;;
558162;302561;connect;ended;-105;;
558273;392485;mobile;ended;3;;
558274;395962;mobile;ended;92;;
558290;247382;mobile;ended;99;;
558326;412983;mobile;ended;-66;;
558454;371144;mobile;ended;-17;;
558524;330856;mobile;ended;37;;
558682;314642;mobile;ended;-308;;
558687;377509;mobile;ended;-16;;
558854;407865;mobile;ended;45;557408;360
558883;341630;mobile;ended;-3;;
558892;378552;mobile;ended;-85;;
559053;393281;mobile;ended;94;;
559165;376491;connect;ended;90;;
559266;341237;mobile;ended;-51;;
559267;260096;connect;ended;-21;;
559294;376626;mobile;ended;7;;
559433;374877;mobile;ended;-52;;
559519;381012;mobile;ended;-15;553964;0
559600;370185;mobile;ended;-1018;;
559905;356123;mobile;ended;-11;;
559910;407199;mobile;ended;-14;;
559926;376791;connect;ended;-85;;
559928;406551;connect;ended;-198;;
560165;304775;connect;ended;-34;552359;240
560178;409571;mobile;ended;49;;
560216;364882;connect;ended;40;;
560341;319886;connect;ended;38;;
560381;391325;mobile;ended;258;;
560422;305525;connect;ended;209;;
560432;165520;mobile;canceled;;;
560487;376876;mobile;ended;19;;
560505;409539;mobile;ended;6;;
560544;243659;mobile;ended;299;;
560547;396649;mobile;ended;104;;
560565;362620;mobile;ended;82;;
560569;377591;connect;ended;3;;
560759;325302;mobile;ended;;;
560793;298323;mobile;ended;14;;
560870;371520;mobile;ended;66;;
560879;376311;connect;ended;21;563536;300
561012;265239;mobile;ended;31;;
561024;374647;mobile;ended;-250;;
561150;387602;connect;canceled;;;
561262;400206;mobile;ended;20;;
561275;361455;mobile;ended;23;;
561326;379751;connect;ended;-130;;
561327;394043;mobile;canceled;;;
561354;308435;mobile;ended;88;;
561367;392367;connect;ended;-84;;
561379;380376;mobile;ended;1337;;
561563;382698;mobile;ended;-42;;
561700;364411;mobile;ended;-51;;
561703;359153;mobile;canceled;;;
561860;391912;mobile;ended;57;;
562118;402078;mobile;ended;-74;560643;150
562153;377594;mobile;ended;50;;
562229;400293;mobile;ended;-29;;
562284;386089;mobile;ended;76;;
562394;208207;mobile;canceled;;;
562396;412333;mobile;canceled;;;
562497;405355;mobile;ended;-36;;
562554;397333;mobile;ended;-4;;
562804;388438;mobile;ended;56;;
562895;350720;mobile;ended;1037;;
562911;372468;mobile;canceled;;;
562918;400945;mobile;ended;11;;
562986;406261;mobile;canceled;;;
563215;352799;mobile;ended;11;;
563228;162571;connect;canceled;;;
563229;377127;mobile;ended;-41;;
563233;294841;mobile;ended;91;;
563257;368213;mobile;canceled;;;
563569;414636;mobile;ended;25;;
563590;408408;mobile;ended;-225;;
563624;377387;mobile;ended;;;
563709;343003;mobile;ended;;561739;660
563796;369938;connect;ended;94;;
563880;409569;mobile;ended;-8;;
564069;289383;mobile;canceled;;;
564103;371788;mobile;ended;111;;
564107;352528;connect;ended;-125;;
564133;257153;mobile;ended;29;;
564327;412869;mobile;ended;3098;562932;90
564418;308906;mobile;ended;-6;;
564510;367632;connect;ended;-579;563613;720
564580;405420;mobile;ended;320;;
564923;376760;connect;ended;30;;
564939;414636;mobile;ended;-35;;
548260;356203;mobile;ended;279;;
548295;378522;mobile;ended;-870;;
548302;401101;mobile;ended;64;;
548366;386943;mobile;ended;19;;
548509;396755;mobile;canceled;;;
548610;369483;mobile;ended;8;;
548631;402308;mobile;ended;668;;
548659;336498;mobile;ended;45;;
548735;244935;mobile;ended;-11;;
548898;410571;mobile;ended;47;;
548932;302052;mobile;ended;12;;
549067;321817;mobile;ended;-5;;
549152;335605;mobile;ended;-9;;
549192;359880;connect;ended;45;;
549219;288908;connect;ended;-77;;
549229;340868;connect;ended;-240;;
549323;307567;mobile;ended;72;;
549504;409894;mobile;canceled;;;
549591;369912;mobile;ended;95;;
549592;310094;mobile;ended;-67;;
549634;381183;mobile;ended;19;;
549677;391379;connect;canceled;;;
549827;376556;connect;ended;110;;
549864;175887;connect;ended;72;558049;720
549931;389508;mobile;ended;44;;
549959;385643;mobile;ended;61;;
549970;405564;mobile;ended;;;
549984;281730;mobile;ended;171;;
550005;392368;connect;canceled;;544853;90
550060;396250;mobile;ended;123;;
550120;395266;mobile;ended;;;
550188;351547;mobile;ended;-7;;
550251;362553;mobile;canceled;;;
550313;392683;connect;ended;-26;;
550323;404757;mobile;ended;;;
550335;364199;mobile;canceled;;515060;60
550474;407295;mobile;ended;-26;;
550497;392847;connect;ended;141;554124;0
550577;403206;mobile;ended;88;;
550689;406413;mobile;ended;16;;
550757;345080;connect;ended;-55;549248;720
550845;361455;mobile;ended;11;;
551016;393824;mobile;ended;34;;
551132;405142;connect;ended;18;;
551153;412126;mobile;ended;-33;;
551165;408952;mobile;ended;239;;
551194;381583;mobile;canceled;;;
551313;400293;mobile;ended;88;537821;0
551358;409150;mobile;ended;;;
551384;243659;mobile;ended;-99;;
551561;304317;mobile;ended;939;;
551622;176220;connect;canceled;;;
551713;396857;mobile;ended;65;;
551750;289901;connect;ended;1;;
551810;317572;connect;canceled;;;
551880;386054;mobile;ended;213;;
551964;402989;connect;ended;60;;
554913;351258;mobile;ended;0;555581;270
554971;401649;connect;canceled;;;
555004;407636;connect;ended;-71;;
555084;394349;mobile;ended;188;;
555125;289901;connect;ended;19;;
555215;372899;mobile;ended;;;
555314;268753;mobile;canceled;;;
555452;314814;mobile;ended;11;;
555457;376124;mobile;ended;;;
555487;412612;mobile;ended;83;;
555617;286915;mobile;ended;-339;;
555696;228359;connect;ended;2;;
555712;375621;connect;ended;16;;
555818;393172;connect;ended;17;;
555825;406923;mobile;ended;49;;
555917;374169;connect;canceled;;;
556063;388795;mobile;ended;101;551168;90
556184;342085;mobile;ended;75;;
556225;397866;mobile;ended;-106;;
556230;387976;mobile;canceled;;553955;720
556264;381025;mobile;ended;;;
556299;406967;connect;ended;;;
556347;347162;mobile;ended;;;
556460;398731;mobile;ended;-24;;
556506;394380;mobile;ended;119;;
556532;317780;mobile;ended;-9;;
556582;287544;mobile;ended;-97;;
556695;389451;mobile;ended;157;;
556758;368467;mobile;ended;;;
556811;334197;mobile;canceled;;;
556816;228776;mobile;canceled;;;
556820;402935;mobile;ended;106;;
556897;408620;connect;ended;-266;;
557031;394319;mobile;canceled;;;
557078;301301;connect;ended;104;555752;180
557124;413779;mobile;ended;;;
557172;402562;connect;canceled;;;
557224;267672;mobile;ended;198;;
557402;407397;mobile;canceled;;;
557452;380936;mobile;ended;-55;;
557587;295830;connect;ended;-404;563792;720
557629;406835;connect;canceled;;;
557656;412093;mobile;ended;84;;
557732;374746;mobile;ended;-22;547231;0
557783;342859;mobile;ended;;;
557831;382970;mobile;ended;-120;;
557883;371520;mobile;ended;-243;;
557905;400065;mobile;ended;;;
557911;383002;mobile;ended;-57;;
557938;370867;mobile;ended;576;;
557944;380332;mobile;ended;538;;
558040;396518;mobile;ended;30;;
539441;310553;connect;ended;23;;
539448;310060;mobile;ended;18;;
539620;392763;mobile;canceled;;;
539705;406161;mobile;canceled;;559887;0
539716;299362;mobile;ended;;;
539828;248604;mobile;ended;-56;;
539864;360334;mobile;ended;-20;;
540020;364783;mobile;ended;;;
540060;381787;connect;ended;-7;;
540133;364325;mobile;ended;-26;;
540139;289112;connect;ended;-17;;
540254;383144;connect;ended;75;534854;120
540441;338667;mobile;ended;;;
540504;341710;mobile;ended;47;;
540509;406902;mobile;ended;35;536255;30
540572;346208;connect;ended;-80;;
540644;408319;mobile;ended;;;
540685;346392;mobile;ended;28;;
540728;364957;mobile;ended;-2;;
540779;384193;connect;ended;6;550547;0
540836;377235;mobile;ended;10;;
540847;299845;mobile;ended;-102;;
540914;388830;mobile;ended;122;;
541103;359864;mobile;ended;-69;527333;60
541197;192575;connect;canceled;;;
541199;291723;mobile;ended;-3;;
541212;350769;mobile;ended;28;;
541321;404654;mobile;ended;177;;
541434;264086;mobile;ended;-183;;
541488;399304;mobile;ended;72;;
541558;384468;mobile;ended;-42;;
541618;406388;mobile;ended;-78;;
541788;405432;mobile;ended;;;
541874;397479;mobile;ended;;;
542041;208090;mobile;ended;2;541715;30
542051;402993;mobile;ended;92;;
542072;367608;connect;canceled;;;
542083;385131;connect;ended;-12;542592;180
